x,y,z,label
-1,252,47,1
-6,258,58,1
-6,257,60,1
-1,250,59,1
2,242,50,1
3,235,39,1
0,231,31,1
-5,234,31,1
-7,243,44,1
-4,254,56,1
2,258,60,1
3,255,56,1
-3,250,57,1
-11,246,59,1
-11,245,56,1
-2,244,42,1
3,244,31,1
1,242,29,1
-2,243,45,1
-1,242,58,1
1,238,59,1
-1,243,51,1
-4,247,44,1
-8,251,42,1
-6,250,48,1
-1,245,49,1
1,242,48,1
0,246,45,1
0,251,44,1
1,251,46,1
0,245,44,1
-2,243,43,1
-7,243,42,1
-6,247,43,1
-1,252,49,1
3,254,54,1
3,249,56,1
1,243,54,1
-5,239,49,1
-7,234,40,1
-3,232,36,1
-1,241,45,1
-1,252,55,1
-1,253,56,1
0,249,56,1
1,246,58,1
0,247,57,1
-2,247,48,1
-5,244,35,1
-5,246,39,1
-3,252,47,1
1,254,50,1
2,251,51,1
3,245,51,1
0,241,50,1
-2,236,45,1
-4,234,39,1
-8,240,47,1
-9,248,54,1
-5,249,55,1
1,249,51,1
5,249,49,1
7,249,44,1
6,248,36,1
-1,251,35,1
-10,254,44,1
-13,251,52,1
-5,243,55,1
0,235,58,1
2,232,54,1
0,233,49,1
-9,242,45,1
-13,251,42,1
-4,254,44,1
5,254,42,1
13,254,37,1
12,251,35,1
2,245,36,1
-10,241,44,1
-23,242,56,1
-23,239,66,1
-13,234,65,1
3,237,54,1
12,246,40,1
11,253,32,1
3,256,36,1
-8,258,47,1
-11,254,44,1
-9,252,47,1
-6,249,59,1
-2,239,63,1
0,226,61,1
4,219,49,1
5,228,36,1
1,242,28,1
-6,257,43,1
-13,268,58,1
-15,268,62,1
-9,258,63,1
1,248,63,1
5,239,59,1
2,232,51,1
-6,229,45,1
-14,232,43,1
-10,239,46,1
5,244,45,1
15,249,44,1
11,255,49,1
-6,259,60,1
-25,257,69,1
-27,250,65,1
-19,245,54,1
-3,245,40,1
5,240,30,1
10,238,33,1
12,238,43,1
6,237,54,1
-5,239,57,1
-17,247,54,1
-17,254,50,1
-11,256,44,1
-9,256,46,1
-13,246,45,1
-6,239,50,1
1,235,50,1
14,237,47,1
18,243,43,1
6,252,44,1
-12,257,44,1
-25,254,43,1
-25,245,49,1
-10,240,53,1
7,239,54,1
20,238,55,1
19,246,49,1
5,252,43,1
-15,251,38,1
-32,245,34,1
-30,244,44,1
-7,247,56,1
20,247,63,1
31,244,56,1
20,241,45,1
-3,237,43,1
-22,242,45,1
-28,247,48,1
-17,247,47,1
2,247,44,1
12,249,48,1
8,253,49,1
-1,248,45,1
-8,240,43,1
-6,237,45,1
-4,244,53,1
-1,251,58,1
2,252,50,1
2,248,42,1
-4,243,37,1
-8,244,40,1
-5,250,52,1
1,251,61,1
4,246,55,1
2,241,50,1
-5,240,48,1
-15,242,43,1
-15,245,40,1
-2,249,40,1
10,253,49,1
11,256,55,1
4,255,59,1
-4,245,57,1
-5,233,49,1
-6,229,40,1
-5,231,33,1
-8,244,34,1
-3,254,49,1
2,259,63,1
3,257,64,1
-1,253,60,1
-11,247,50,1
-13,243,44,1
-6,233,36,1
-1,236,36,1
1,248,48,1
6,255,53,1
10,254,51,1
12,246,47,1
8,229,43,1
-2,226,45,1
-15,238,53,1
-17,248,61,1
-5,259,55,1
-3,267,49,1
11,265,37,1
12,251,46,1
3,236,53,1
-1,225,57,1
-1,224,51,1
0,231,43,1
0,245,40,1
-4,259,42,1
-4,263,49,1
-4,257,57,1
-2,248,60,1
0,242,53,1
1,237,42,1
1,235,34,1
1,234,33,1
0,238,35,1
-2,248,41,1
0,258,49,1
-2,266,55,1
-9,259,57,1
-13,245,52,1
-10,234,45,1
-1,233,38,1
8,238,33,1
14,245,31,1
7,250,39,1
-2,250,50,1
-10,250,53,1
-16,243,52,1
-17,237,45,1
-9,239,39,1
5,245,34,1
19,251,39,1
16,252,48,1
2,250,51,1
-12,249,52,1
-20,248,48,1
-18,246,42,1
-8,249,39,1
5,248,39,1
16,243,43,1
18,234,45,1
7,229,48,1
-5,234,48,1
-15,246,49,1
-16,259,49,1
-8,266,53,1
0,263,52,1
7,254,50,1
8,237,47,1
3,225,40,1
-2,225,32,1
-6,233,30,1
-1,242,40,1
2,253,56,1
1,256,63,1
-2,256,63,1
-10,254,57,1
-9,254,47,1
-1,250,35,1
2,243,32,1
2,232,33,1
2,228,41,1
1,238,53,1
0,250,59,1
-4,257,53,1
-3,256,45,1
-6,252,44,1
-7,247,45,1
-7,239,41,1
-3,238,41,1
5,241,44,1
12,248,47,1
8,250,50,1
-2,246,51,1
-9,238,47,1
-9,234,39,1
-4,233,35,1
1,248,47,1
0,266,64,1
-3,273,67,1
-4,264,64,1
-3,237,60,1
1,232,53,1
7,223,37,1
10,215,23,1
4,216,23,1
-6,240,45,1
-21,265,66,1
-20,272,72,1
-9,267,69,1
2,257,66,1
5,248,53,1
6,238,39,1
2,230,27,1
-5,229,26,1
-18,237,41,1
-17,249,59,1
-4,255,63,1
5,255,57,1
9,248,49,1
4,237,45,1
-1,234,41,1
-9,236,37,1
-13,244,36,1
-12,252,44,1
-4,258,53,1
0,259,53,1
0,255,48,1
1,248,47,1
6,238,47,1
8,228,45,1
3,225,36,1
-5,231,36,1
-16,244,47,1
-18,255,53,1
-11,260,54,1
0,260,46,1
8,254,40,1
6,250,41,1
0,243,45,1
-12,240,48,1
-15,238,49,1
-8,240,51,1
4,244,49,1
10,243,42,1
1,246,37,1
-13,245,40,1
-11,241,41,1
3,242,48,1
11,244,57,1
5,245,73,1
-5,256,62,1
-16,265,39,1
-24,258,38,1
-14,247,44,1
0,235,43,1
14,230,37,1
19,232,35,1
12,237,43,1
2,245,54,1
-5,253,61,1
-6,249,73,1
-9,248,70,1
-6,248,48,1
-1,248,26,1
-3,239,15,1
-10,243,32,1
-8,251,53,1
-6,255,62,1
-4,255,57,1
4,252,59,1
7,244,56,1
2,236,45,1
-8,233,35,1
-9,231,28,1
-4,243,32,1
-11,255,41,1
-8,257,52,1
1,251,60,1
9,242,59,1
7,238,52,1
-1,243,42,1
-13,249,36,1
-17,253,37,1
-9,252,46,1
2,249,54,1
7,246,54,1
7,240,46,1
3,233,42,1
-3,232,39,1
-15,238,38,1
-15,244,41,1
-4,254,51,1
4,263,63,1
9,263,64,1
2,255,56,1
-5,243,48,1
-4,234,42,1
0,229,37,1
3,226,35,1
4,230,42,1
1,241,50,1
-5,255,55,1
-7,267,58,1
-6,268,58,1
-6,259,53,1
-5,245,50,1
1,236,43,1
9,230,39,1
11,228,37,1
2,235,37,1
-5,245,45,1
-7,255,56,1
-4,259,58,1
-5,256,48,1
-12,246,40,1
-12,236,34,1
-3,231,34,1
2,236,42,1
12,242,51,1
0,263,60,1
-1,269,62,1
0,259,61,1
2,245,55,1
1,232,43,1
0,221,30,1
-4,219,26,1
-11,229,30,1
-11,245,49,1
-6,257,61,1
2,261,62,1
9,263,66,1
8,259,67,1
1,254,56,1
-3,244,42,1
-14,239,30,1
-17,236,27,1
-6,238,34,1
8,238,43,1
14,239,53,1
10,239,55,1
-1,247,52,1
-12,252,44,1
-13,256,35,1
-3,256,37,1
6,255,46,1
8,250,51,1
-1,241,49,1
-8,235,46,1
-9,234,41,1
-9,238,33,1
1,242,28,1
12,254,36,1
12,254,25,1
-14,267,40,1
-21,242,26,1
-22,235,24,1
-15,235,13,1
-3,234,5,1
1,235,17,1
1,243,44,1
11,272,90,1
-3,248,53,1
2,246,44,1
3,245,41,1
8,249,41,1
3,250,43,1
-8,244,36,1
-17,237,41,1
-13,238,53,1
-3,240,60,1
1,239,49,1
7,251,41,1
8,258,39,1
0,258,40,1
-6,250,45,1
-9,242,44,1
-9,234,43,1
-9,234,40,1
-10,237,45,1
-9,247,55,1
0,253,61,1
5,254,55,1
9,253,44,1
4,252,41,1
-12,250,42,1
-23,247,46,1
-19,240,46,1
-7,232,39,1
5,230,37,1
20,236,40,1
12,247,44,1
-3,259,50,1
-17,264,52,1
-20,259,54,1
-12,249,52,1
-1,238,49,1
9,234,42,1
13,236,40,1
7,233,34,1
1,236,32,1
-8,246,35,1
-14,257,42,1
-9,264,48,1
-2,261,51,1
1,251,54,1
1,238,51,1
1,228,40,1
2,227,32,1
1,236,35,1
-3,247,42,1
-7,255,48,1
-4,256,47,1
-1,255,43,1
-1,254,39,1
-7,251,40,1
-10,244,47,1
-8,239,45,1
-2,236,46,1
8,237,45,1
17,242,43,1
13,242,42,1
-4,244,41,1
-14,244,44,1
-19,250,50,1
-20,254,52,1
-8,256,54,1
6,256,50,1
11,255,44,1
9,252,36,1
4,242,35,1
-1,227,40,1
-1,219,46,1
-2,223,48,1
-5,239,47,1
-10,260,46,1
-11,268,49,1
-6,264,53,1
1,257,50,1
4,251,47,1
11,244,41,1
10,237,38,1
3,227,38,1
-4,226,43,1
-14,236,51,1
-18,248,52,1
-11,255,49,1
2,256,47,1
11,256,49,1
10,254,51,1
4,248,52,1
0,242,45,1
-3,235,35,1
-7,236,33,1
-13,240,37,1
-6,243,46,1
4,249,54,1
8,253,56,1
4,253,50,1
-1,249,40,1
-10,245,37,1
-11,243,40,1
-5,245,45,1
0,246,46,1
2,245,44,1
5,244,38,1
5,243,39,1
2,248,49,1
-8,251,55,1
-10,246,54,1
-3,241,47,1
0,240,41,1
0,243,37,1
-7,250,42,1
-13,253,48,1
-10,252,47,1
-2,251,49,1
2,246,50,1
3,239,45,1
0,235,41,1
-1,238,41,1
-5,245,42,1
-7,250,47,1
-11,254,50,1
-12,253,47,1
-10,244,43,1
-3,240,39,1
7,240,37,1
10,245,41,1
1,252,47,1
-14,255,55,1
-16,253,57,1
-10,243,51,1
-3,235,37,1
4,231,33,1
8,238,35,1
5,246,45,1
-8,252,55,1
-13,255,57,1
-10,255,55,1
-5,251,51,1
4,244,36,1
12,237,27,1
13,230,31,1
2,232,40,1
-17,239,53,1
-29,253,62,1
-20,260,64,1
-3,261,57,1
8,257,45,1
11,249,41,1
8,237,40,1
1,230,36,1
-3,229,32,1
-7,233,37,1
-4,240,52,1
3,251,60,1
5,257,54,1
-1,259,48,1
-12,254,46,1
-13,247,48,1
-1,240,45,1
11,240,42,1
15,243,46,1
6,248,45,1
-5,250,46,1
-11,246,42,1
-7,241,45,1
0,240,52,1
2,240,54,1
2,246,46,1
0,252,43,1
-1,253,41,1
0,251,43,1
0,244,43,1
-1,239,45,1
-4,239,49,1
-4,242,47,1
0,248,43,1
1,256,48,1
-2,260,58,1
-2,252,59,1
-3,237,54,1
-1,228,44,1
1,231,36,1
1,239,35,1
-5,253,43,1
-14,261,56,1
-13,257,59,1
-6,249,54,1
0,243,47,1
3,236,41,1
2,234,37,1
0,238,39,1
-6,246,47,1
-9,253,52,1
-4,256,55,1
0,255,52,1
0,249,49,1
-2,240,47,1
-2,233,42,1
-1,232,45,1
0,238,46,1
0,249,48,1
-1,256,49,1
-5,259,54,1
-7,255,58,1
-7,245,55,1
-11,242,40,1
-3,235,41,1
5,236,47,1
-3,238,49,1
-12,247,48,1
-7,244,44,1
1,242,45,1
9,253,50,1
11,256,53,1
-4,253,54,1
-20,251,52,1
-19,243,51,1
-6,240,52,1
6,239,43,1
13,237,37,1
5,242,41,1
-12,249,44,1
-24,253,50,1
-16,250,56,1
1,245,56,1
8,242,48,1
11,244,38,1
6,247,34,1
-4,244,37,1
-15,240,45,1
-18,242,51,1
-11,246,56,1
-3,252,54,1
7,257,45,1
9,256,35,1
3,248,34,1
-1,237,44,1
-9,231,53,1
-8,231,48,1
0,239,44,1
5,250,46,1
0,257,52,1
-8,257,53,1
-11,253,49,1
-4,250,48,1
3,245,47,1
7,239,46,1
4,234,46,1
-1,233,48,1
-10,240,44,1
-11,246,37,1
-6,253,35,1
0,254,41,1
1,251,53,1
1,248,60,1
1,247,61,1
3,246,48,1
2,244,36,1
-5,244,30,1
-15,242,39,1
-17,242,48,1
-5,245,54,1
8,245,60,1
11,248,58,1
8,246,47,1
1,243,44,1
-10,241,42,1
-18,248,42,1
-16,253,42,1
-2,254,43,1
5,248,46,1
6,239,46,1
2,237,45,1
-2,244,50,1
-2,256,51,1
-4,258,49,1
-4,251,40,1
0,237,39,1
0,226,40,1
1,229,46,1
-1,243,52,1
-4,254,50,1
-2,259,45,1
0,256,49,1
-1,252,55,1
-5,250,52,1
-5,246,41,1
0,241,35,1
2,237,43,1
3,234,45,1
3,231,47,1
-2,236,47,1
-6,248,57,1
-8,257,64,1
-11,262,59,1
-11,257,51,1
-8,249,36,1
-2,245,31,1
8,242,36,1
16,239,46,1
10,238,62,1
-5,236,66,1
-20,239,64,1
-22,241,54,1
-9,241,40,1
4,243,33,1
4,257,50,1
0,261,61,1
0,256,62,1
-1,249,56,1
2,233,41,1
-2,230,39,1
-5,235,41,1
-5,248,48,1
1,250,56,1
3,247,59,1
1,243,53,1
-2,243,43,1
-6,243,35,1
-8,245,34,1
-5,249,44,1
-2,248,53,1
-1,248,54,1
2,249,49,1
2,250,43,1
2,247,42,1
-1,242,44,1
-6,240,42,1
-4,241,49,1
-1,245,52,1
0,250,53,1
0,249,46,1
-2,245,37,1
-3,242,40,1
0,240,44,1
0,244,51,1
-2,246,54,1
-5,249,49,1
-3,252,43,1
2,252,37,1
5,248,38,1
3,244,42,1
-1,241,47,1
-5,238,51,1
-9,234,49,1
-8,239,48,1
-2,247,41,1
1,254,40,1
5,258,44,1
4,258,45,1
1,254,49,1
-1,244,49,1
-4,234,48,1
-7,230,42,1
-2,230,39,1
1,239,44,1
4,248,52,1
3,252,50,1
-1,252,46,1
-9,253,45,1
-13,255,48,1
-7,256,54,1
1,251,54,1
6,242,48,1
5,231,40,1
2,225,34,1
-7,230,36,1
-16,245,47,1
-13,257,59,1
-1,262,64,1
3,258,61,1
3,248,54,1
1,238,45,1
-4,235,39,1
-1,235,35,1
2,235,40,1
3,242,53,1
-3,250,60,1
-14,254,60,1
-18,256,55,1
-7,255,50,1
4,256,45,1
9,253,42,1
7,242,39,1
2,228,41,1
-1,222,43,1
-2,225,48,1
-5,237,50,1
-8,254,50,1
-8,265,53,1
-7,266,54,1
-5,259,55,1
1,247,51,1
5,238,43,1
7,233,36,1
6,233,32,1
-1,242,42,1
-11,250,55,1
-16,252,62,1
-7,245,62,1
2,242,57,1
5,243,46,1
3,243,34,1
-1,244,34,1
-4,247,46,1
-3,251,55,1
-6,252,57,1
-5,250,48,1
0,246,43,1
2,244,46,1
2,237,50,1
1,231,50,1
0,237,43,1
-2,249,41,1
-5,258,45,1
-7,260,56,1
-4,253,58,1
-5,244,55,1
-4,235,47,1
0,231,37,1
3,235,37,1
1,243,41,1
-4,253,53,1
-7,256,60,1
-5,251,59,1
-9,237,45,1
-3,242,42,1
-4,246,39,1
-1,250,43,1
-2,253,49,1
1,248,53,1
3,239,49,1
4,235,45,1
3,232,38,1
-3,235,44,1
-14,246,52,1
-16,256,55,1
-7,264,56,1
3,259,50,1
5,254,47,1
5,245,49,1
0,235,48,1
-6,232,47,1
-8,232,45,1
-5,236,47,1
0,244,43,1
2,249,39,1
0,254,44,1
-5,256,49,1
-8,255,54,1
-1,247,55,1
4,240,51,1
9,239,46,1
1,239,34,1
-12,246,32,1
-15,249,37,1
-8,253,49,1
0,254,57,1
1,253,60,1
2,245,55,1
1,234,43,1
2,229,36,1
1,234,37,1
-2,244,39,1
-9,254,49,1
-12,257,53,1
-8,256,51,1
-3,253,49,1
-1,247,45,1
1,241,44,1
0,240,42,1
0,240,42,1
0,240,45,1
0,238,46,1
1,239,50,1
0,242,48,1
-4,249,49,1
-11,255,46,1
-11,257,45,1
-6,255,46,1
0,248,46,1
4,241,49,1
3,242,47,1
1,245,46,1
-1,245,46,1
-3,245,47,1
-4,243,50,1
-3,241,46,1
-3,241,42,1
0,238,38,1
1,241,38,1
0,248,43,1
-5,257,47,1
-7,259,56,1
1,253,57,1
2,241,53,1
1,235,45,1
-5,237,39,1
-13,243,37,1
-8,247,42,1
2,248,50,1
6,247,56,1
1,248,53,1
-5,247,45,1
-11,247,38,1
-2,240,38,1
6,237,47,1
9,239,50,1
5,242,47,1
-5,246,46,1
-15,249,44,1
-15,251,42,1
-9,251,45,1
-1,253,47,1
2,254,46,1
5,250,45,1
5,247,45,1
1,242,41,1
-3,237,39,1
-5,231,41,1
-3,229,42,1
0,233,45,1
0,244,46,1
-4,255,49,1
-9,261,49,1
-6,262,50,1
-1,257,48,1
-1,253,43,1
-2,246,40,1
-2,238,40,1
-1,232,39,1
0,231,38,1
1,235,45,1
2,241,51,1
0,246,52,1
-8,250,48,1
-8,251,42,1
-6,249,36,1
-2,251,33,1
-1,253,41,1
0,255,51,1
-1,251,52,1
-3,244,48,1
-7,240,46,1
-3,237,44,1
1,235,43,1
2,236,43,1
1,240,42,1
-1,247,45,1
-6,249,46,1
-7,250,45,1
-7,253,44,1
-7,259,48,1
-5,257,47,1
-6,249,45,1
-8,234,46,1
-3,225,41,1
-1,225,37,1
2,237,41,1
2,253,47,1
1,263,55,1
-1,261,52,1
-7,253,46,1
-10,241,40,1
-7,232,40,1
-7,231,41,1
-2,240,47,1
0,250,52,1
1,255,51,1
0,252,47,1
2,246,42,1
3,248,44,1
-1,249,47,1
-10,248,47,1
-14,246,47,1
-9,237,51,1
-2,232,48,1
3,240,45,1
8,249,44,1
5,256,42,1
0,254,41,1
-5,245,39,1
-8,238,39,1
-8,233,40,1
-3,238,45,1
2,247,53,1
2,255,57,1
2,259,57,1
0,256,49,1
-5,250,46,1
-4,239,43,1
-3,234,45,1
-2,234,42,1
-1,241,42,1
0,249,47,1
-2,251,46,1
-5,247,47,1
-3,244,53,1
0,245,59,1
1,252,57,1
-1,254,49,1
-4,250,39,1
-9,244,36,1
-6,235,39,1
-1,227,39,1
2,230,43,1
3,244,53,1
-1,256,58,1
-7,264,60,1
-8,261,60,1
-6,253,60,1
-2,243,55,1
1,236,44,1
1,228,35,1
0,226,31,1
-5,233,39,1
-6,246,51,1
-1,258,58,1
1,259,57,1
5,253,53,1
4,244,48,1
-3,238,46,1
-12,239,43,1
-10,241,38,1
0,242,42,1
2,244,47,1
-1,247,50,1
-7,250,49,1
-1,249,46,1
5,249,51,1
4,247,57,1
-4,246,55,1
-12,247,49,1
-11,242,37,1
-6,240,29,1
-2,243,36,1
3,246,51,1
6,246,58,1
6,243,56,1
7,243,50,1
1,244,51,1
-10,243,58,1
-15,248,45,1
3,251,33,1
-3,244,27,1
-1,241,41,1
0,248,54,1
0,251,56,1
0,250,45,1
0,245,42,1
3,239,50,1
1,239,49,1
-6,244,42,1
-16,248,36,1
-13,247,32,1
1,251,44,1
11,250,40,1
8,241,49,1
2,238,57,1
-5,241,55,1
-9,247,44,1
-9,246,37,1
-11,247,41,1
-5,249,50,1
-2,251,51,1
1,249,50,1
7,245,44,1
6,240,41,1
0,236,37,1
-13,241,38,1
-19,248,44,1
-5,250,50,1
7,247,48,1
9,242,48,1
2,243,47,1
-7,249,43,1
-11,252,39,1
-2,252,37,1
8,250,47,1
12,244,53,1
0,240,55,1
-16,242,46,1
-19,241,37,1
-11,239,34,1
-1,234,36,1
6,239,41,1
11,248,51,1
4,255,54,1
-6,258,53,1
-13,254,50,1
-13,249,45,1
-5,244,39,1
0,241,34,1
1,240,36,1
1,239,41,1
1,240,44,1
2,242,43,1
4,243,41,1
2,244,44,1
-2,245,47,1
-10,249,49,1
-12,251,49,1
-11,254,47,1
-7,252,46,1
1,246,40,1
11,238,33,1
14,236,30,1
5,242,40,1
-4,250,54,1
-11,251,58,1
-11,244,57,1
-9,236,52,1
-5,236,44,1
-1,243,35,1
3,250,33,1
7,253,34,1
6,253,40,1
1,252,48,1
-1,248,55,1
-4,242,60,1
-10,234,58,1
-11,232,52,1
17,254,44,1
-26,240,20,1
-5,248,1,1
13,248,15,1
19,246,41,1
12,245,60,1
6,244,84,1
-19,244,73,1
-32,245,60,1
-24,246,52,1
-5,247,42,1
10,249,34,1
10,246,28,1
3,240,28,1
-5,243,44,1
-13,250,61,1
-14,248,68,1
-13,237,64,1
-8,234,64,1
0,241,62,1
8,246,37,1
11,253,14,1
9,263,27,1
6,258,46,1
-2,251,57,1
-17,239,58,1
-22,231,45,1
-14,225,32,1
-7,229,29,1
0,239,35,1
8,251,45,1
11,261,54,1
3,262,58,1
-7,256,51,1
-8,249,45,1
0,234,31,1
2,227,25,1
2,232,25,1
2,242,34,1
1,251,50,1
-3,255,60,1
-6,255,60,1
-2,251,47,1
1,242,36,1
6,236,27,1
2,240,25,1
-1,248,30,1
1,252,35,1
1,252,39,1
12,252,31,1
25,243,40,1
16,236,54,1
-1,235,44,1
-15,244,29,1
-18,245,30,1
4,239,34,1
21,258,27,1
15,256,25,1
9,251,32,1
-6,250,48,1
-15,242,50,1
-14,241,45,1
-8,245,43,1
-5,246,47,1
-3,245,56,1
-1,243,56,1
-2,247,50,1
-1,244,46,1
-1,242,46,1
1,239,46,1
1,243,44,1
-1,247,44,1
-7,251,46,1
-12,255,51,1
-6,254,54,1
-2,247,52,1
1,238,50,1
9,232,45,1
11,231,41,1
5,235,38,1
-6,244,41,1
-11,257,56,1
-10,261,64,1
-2,252,62,1
2,240,55,1
5,241,45,1
4,245,34,1
1,243,28,1
-2,237,38,1
-7,241,58,1
-4,248,65,1
0,253,60,1
2,254,50,1
5,250,47,1
36,233,48,1
16,238,37,1
37,226,38,1
24,238,42,1
21,244,48,1
15,250,47,1
3,255,48,1
-5,251,46,1
-6,246,42,1
-2,242,40,1
-1,244,39,1
0,244,38,1
2,246,43,1
5,247,47,1
5,246,49,1
4,247,46,1
2,248,39,1
-1,248,34,1
-2,249,34,1
-2,250,37,1
0,243,40,1
-2,239,46,1
-5,235,49,1
-2,235,52,1
2,240,50,1
2,247,40,1
-3,253,32,1
-4,257,32,1
0,258,37,1
4,257,48,1
3,248,52,1
0,235,50,1
-4,227,45,1
-6,227,42,1
-4,235,35,1
2,243,34,1
9,254,40,1
10,258,44,1
3,259,46,1
-5,254,48,1
-7,245,46,1
-5,237,44,1
-2,235,36,1
0,239,32,1
0,244,37,1
3,246,43,1
3,248,48,1
3,247,42,1
1,250,35,1
-5,254,36,1
-12,253,41,1
-10,245,47,1
-3,236,45,1
6,230,37,1
17,231,30,1
21,244,34,1
9,256,48,1
-10,260,58,1
-18,254,58,1
-14,247,46,1
-5,240,36,1
2,238,31,1
8,242,35,1
9,248,43,1
1,251,48,1
-5,247,43,1
-3,240,35,1
0,240,37,1
2,241,44,1
4,246,46,1
2,251,46,1
1,255,42,1
-4,252,38,1
-6,245,39,1
-3,239,38,1
2,238,36,1
8,241,39,1
8,244,40,1
2,244,41,1
-3,245,43,1
-11,249,43,1
-6,253,42,1
0,253,45,1
5,248,46,1
11,245,43,1
8,242,35,1
1,240,31,1
-7,237,31,1
-10,239,40,1
-3,243,48,1
4,246,54,1
11,248,50,1
12,250,43,1
4,251,38,1
-6,251,35,1
-12,248,33,1
-8,243,38,1
-1,241,45,1
4,237,48,1
7,239,49,1
6,244,43,1
2,251,40,1
-1,254,38,1
-2,253,39,1
-2,248,45,1
0,244,44,1
0,241,41,1
0,239,40,1
-2,240,39,1
1,240,40,1
3,243,40,1
4,250,41,1
1,255,43,1
-2,254,41,1
-3,248,39,1
-1,240,39,1
0,235,40,1
2,238,44,1
4,245,45,1
2,254,41,1
0,256,37,1
-1,254,37,1
-2,247,38,1
-1,238,44,1
3,236,44,1
8,240,48,1
9,243,48,1
5,247,43,1
-4,248,36,1
-10,245,33,1
-9,243,39,1
-1,248,45,1
8,251,51,1
11,251,52,1
6,247,49,1
1,242,44,1
-5,238,36,1
-6,239,37,1
-2,242,40,1
2,248,46,1
4,250,48,1
4,248,47,1
1,246,45,1
-2,245,43,1
-5,245,43,1
-6,247,41,1
-1,247,41,1
2,246,44,1
2,243,45,1
1,241,44,1
0,242,44,1
0,245,42,1
2,251,45,1
1,255,49,1
-2,253,48,1
-9,246,45,1
-10,240,42,1
-1,238,39,1
11,236,39,1
17,237,43,1
12,242,51,1
-1,250,54,1
-15,254,51,1
-18,256,43,1
-9,253,40,1
4,248,43,1
14,242,44,1
15,237,43,1
5,236,41,1
-8,239,39,1
-17,245,43,1
-13,248,42,1
-1,251,46,1
8,253,49,1
10,253,49,1
4,249,45,1
-3,245,41,1
-6,239,37,1
-4,236,34,1
0,237,33,1
6,242,40,1
6,250,49,1
1,255,54,1
-3,253,54,1
-3,246,48,1
-2,239,39,1
0,233,33,1
2,237,31,1
5,244,41,1
5,254,49,1
1,257,54,1
-2,255,52,1
-1,248,43,1
-1,238,36,1
0,234,33,1
1,232,34,1
1,241,42,1
1,251,51,1
1,255,55,1
0,251,50,1
1,248,41,1
-1,244,36,1
-3,244,35,1
-3,243,41,1
0,242,49,1
3,243,53,1
6,243,53,1
4,245,46,1
0,247,37,1
-6,249,36,1
-5,250,36,1
0,249,39,1
2,250,45,1
1,250,49,1
0,246,46,1
-3,238,41,1
-1,234,36,1
0,233,32,1
4,238,37,1
6,250,41,1
2,258,50,1
-2,258,55,1
-6,253,52,1
-5,246,46,1
0,242,37,1
2,238,32,1
4,238,32,1
3,239,41,1
0,246,51,1
-1,247,53,1
-2,251,55,1
1,254,47,1
1,254,43,1
1,250,41,1
0,243,39,1
-2,237,40,1
0,235,42,1
4,237,44,1
4,243,47,1
1,250,50,1
-1,254,50,1
-2,254,48,1
-1,253,48,1
-1,250,47,1
-5,242,43,1
-7,234,36,1
-3,229,33,1
2,236,38,1
